ChargePeriodStart,ChargePeriodEnd,ChargeFrequency,ChargeDescription,ChargeCategory,BillingPeriodStart,BillingPeriodEnd,Provider,Publisher,InvoiceIssuer,BillingAccountId,BilledCost,BillingCurrency,EffectiveCost,RegionId,ServiceCategory,ServiceName,SubAccountId,AvailabilityZone,ResourceName,ResourceId,ResourceType,CommitmentDiscountId,CommitmentDiscountType,CommitmentDiscountCategory,PricingQuantity,PricingUnit,PricingCategory,SkuId,SkuPriceId,ListUnitPrice,ListCost,ConsumedQuantity,ConsumedUnit
2023-11-09T00:00:00.000+0000,2023-11-09T01:00:00.000+0000,Recurring,$0.025 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.815e-7,USD,1.815e-7,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,7.2594e-6,GB-Mo,,9MDYGxxxxxxXXTJF,9MDYGCA9S4SXXxxx.xxxxxxxxxx.xxxJ3S3EYE,0.025,1.8148500000000001e-7,7.2594e-6,GB-Mo
2023-11-10T00:00:00.000+0000,2023-11-10T01:00:00.000+0000,Recurring,$0.025 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.833e-7,USD,1.833e-7,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,7.333e-6,GB-Mo,,9MDYGxxxxxxXXTJF,9MDYGCA9S4SXXxxx.xxxxxxxxxx.xxxJ3S3EYE,0.025,1.83325e-7,7.333e-6,GB-Mo
2023-11-11T00:00:00.000+0000,2023-11-11T01:00:00.000+0000,Recurring,$0.025 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.848e-7,USD,1.848e-7,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,7.3926e-6,GB-Mo,,9MDYGxxxxxxXXTJF,9MDYGCA9S4SXXxxx.xxxxxxxxxx.xxxJ3S3EYE,0.025,1.84815e-7,7.3926e-6,GB-Mo
2023-11-12T00:00:00.000+0000,2023-11-12T01:00:00.000+0000,Recurring,$0.025 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.869e-7,USD,1.869e-7,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,7.4768e-6,GB-Mo,,9MDYGxxxxxxXXTJF,9MDYGCA9S4SXXxxx.xxxxxxxxxx.xxxJ3S3EYE,0.025,1.8692e-7,7.4768e-6,GB-Mo
2023-11-13T00:00:00.000+0000,2023-11-13T01:00:00.000+0000,Recurring,$0.025 per GB - first 50 TB / month of storage used,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.889e-7,USD,1.889e-7,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,7.5562e-6,GB-Mo,,9MDYGxxxxxxXXTJF,9MDYGCA9S4SXXxxx.xxxxxxxxxx.xxxJ3S3EYE,0.025,1.88905e-7,7.5562e-6,GB-Mo
2023-11-05T04:00:00.000+0000,2023-11-05T05:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-1,,AWSCloudShell,123412340534,,,,,,,,5.7332e-6,GB,,9MG5Bxxxxxx2WPAV,9MG5B7V4UUU2Wxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,5.7332e-6,GB
2023-11-05T18:00:00.000+0000,2023-11-05T19:00:00.000+0000,Recurring,"$0.00 per request - first 1,000,000 requests",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-west-2,Management and Governance,AmazonCloudWatch,123412340534,,,,,,,,1.0,Requests,,A2G4RxxxxxxURRK3,A2G4RWMJT5UURxxx.xxxxxxxxxx.xxx6EN2CT7,0.00001,0.00001,1.0,Requests
2023-11-07T05:00:00.000+0000,2023-11-07T07:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from Asia Pacific (Osaka),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,1.0114e-6,GB,,A9WAWxxxxxxK5E3C,A9WAWHRDG8PK5xxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,1.0114e-6,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-west-3,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,AAX7GxxxxxxCQVNP,AAX7GAZZVJHCQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-09T07:00:00.000+0000,2023-11-09T08:00:00.000+0000,Recurring,"First 1,000,000 Amazon SNS API Requests per month are free",Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-west-3,Integration,AmazonSNS,123412340534,,,,,,,,1.0,Requests,,AAX7GxxxxxxCQVNP,AAX7GAZZVJHCQxxx.xxxxxxxxxx.xxxVSFF4TP,5e-7,5e-7,1.0,Requests
2023-11-07T05:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,$0.02 per GB - Canada (Central) data transfer to EU (Ireland),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,8.9e-9,USD,8.9e-9,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,4.47e-7,GB,,ADWATxxxxxxRFQDU,ADWATZB5J6WRFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,8.940000000000001e-9,4.47e-7,GB
2023-11-09T20:00:00.000+0000,2023-11-09T21:00:00.000+0000,Recurring,$0.02 per GB - Canada (Central) data transfer to EU (Ireland),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,7.8e-9,USD,7.8e-9,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,3.912e-7,GB,,ADWATxxxxxxRFQDU,ADWATZB5J6WRFxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,7.824000000000001e-9,3.912e-7,GB
2023-11-05T04:00:00.000+0000,2023-11-05T06:00:00.000+0000,Recurring,$0.000 per GB - data transfer in per month,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,,AWSCloudShell,123412340534,,,,,,,,8.5645e-6,GB,,AGTENxxxxxxEWZNM,AGTENEMUME7EWxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,8.5645e-6,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-south-1,Analytics,AWSGlue,123412340534,,,,,,,,2.0,Request,,ANYPRxxxxxxFB9XR,ANYPRZ3SPMBFBxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,2e-6,2.0,Request
2023-11-09T20:00:00.000+0000,2023-11-09T21:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-south-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,ANYPRxxxxxxFB9XR,ANYPRZ3SPMBFBxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-10T00:00:00.000+0000,2023-11-10T01:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-south-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,ANYPRxxxxxxFB9XR,ANYPRZ3SPMBFBxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to US West (Northern California),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,ARHHExxxxxxQNZJF,ARHHEUH3WM2QNxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-08T14:00:00.000+0000,2023-11-08T15:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to US West (Northern California),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,ARHHExxxxxxQNZJF,ARHHEUH3WM2QNxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-13T14:00:00.000+0000,2023-11-13T15:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to US West (Northern California),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,ARHHExxxxxxQNZJF,ARHHEUH3WM2QNxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,AXX2SxxxxxxK2464,AXX2SJ548M3K2xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-05T21:00:00.000+0000,2023-11-05T22:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,AXX2SxxxxxxK2464,AXX2SJ548M3K2xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-10T21:00:00.000+0000,2023-11-10T22:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to South America (Sao Paulo),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,AXX2SxxxxxxK2464,AXX2SJ548M3K2xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Analytics,AWSGlue,123412340534,,,,,,,,2.0,Request,,B7AB9xxxxxxFJUDN,B7AB9XZF8FCFJxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,2e-6,2.0,Request
2023-11-06T12:00:00.000+0000,2023-11-06T13:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,B7AB9xxxxxxFJUDN,B7AB9XZF8FCFJxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-10T00:00:00.000+0000,2023-11-10T01:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,B7AB9xxxxxxFJUDN,B7AB9XZF8FCFJxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-11T01:00:00.000+0000,2023-11-11T02:00:00.000+0000,Recurring,$0 for AWS Glue Data Catalog requests under the free tier,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,eu-north-1,Analytics,AWSGlue,123412340534,,,,,,,,1.0,Request,,B7AB9xxxxxxFJUDN,B7AB9XZF8FCFJxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,1e-6,1.0,Request
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,BCN4ExxxxxxTXU4B,BCN4EP8AE3VTXxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-08T15:00:00.000+0000,2023-11-08T16:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,BCN4ExxxxxxTXU4B,BCN4EP8AE3VTXxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-13T15:00:00.000+0000,2023-11-13T16:00:00.000+0000,Recurring,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,5.2e-9,USD,5.2e-9,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,2.552e-7,GB,,BCN4ExxxxxxTXU4B,BCN4EP8AE3VTXxxx.xxxxxxxxxx.xxx6EN2CT7,0.02,5.1040000000000006e-9,2.552e-7,GB
2023-11-07T05:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,0.000001 per data event recorded in Canada (Central) region,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.000113,USD,0.000113,ca-central-1,Management and Governance,AWSCloudTrail,123412340534,,,,,,,,113.0,Events,,BDA4KxxxxxxEZMQT,BDA4KK4FBJMEZxxx.xxxxxxxxxx.xxx6EN2CT7,1e-6,0.000113,113.0,Events
2023-11-07T04:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,0.0 per free event recorded in US East (N.Virginia) region,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,us-east-1,Management and Governance,AWSCloudTrail,123412340534,,,,,,,,59.0,Events,,BDZBXxxxxxxV2PPV,BDZBXKSFAZDV2xxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,59.0,Events
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.81e-8,USD,1.81e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,9.052e-7,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.8104e-8,9.052e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,8.4e-9,USD,8.4e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,4.21e-7,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,8.42e-9,4.21e-7,GB
2023-11-04T23:00:00.000+0000,2023-11-05T00:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-07T10:00:00.000+0000,2023-11-07T11:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-08T22:00:00.000+0000,2023-11-08T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.59e-8,USD,4.59e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.293e-6,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.586e-8,2.293e-6,GB
2023-11-08T22:00:00.000+0000,2023-11-08T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.46e-8,USD,1.46e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.32e-7,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.464e-8,7.32e-7,GB
2023-11-08T00:00:00.000+0000,2023-11-08T01:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-12T10:00:00.000+0000,2023-11-12T11:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.3e-9,USD,1.3e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,6.71e-8,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.342e-9,6.71e-8,GB
2023-11-13T22:00:00.000+0000,2023-11-13T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,4.57e-8,USD,4.57e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,2.2818e-6,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,4.5636e-8,2.2818e-6,GB
2023-11-13T22:00:00.000+0000,2023-11-13T23:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.46e-8,USD,1.46e-8,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,7.32e-7,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.464e-8,7.32e-7,GB
2023-11-13T00:00:00.000+0000,2023-11-13T01:00:00.000+0000,Recurring,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,1.8e-9,USD,1.8e-9,us-east-1,Storage,AmazonS3,123412340534,,,,,,,,8.85e-8,GB,,BHM7BxxxxxxG4NZ4,BHM7BATGW8NG4xxx.xxxxxxxxxx.xxx6EN2CT7,0.02,1.77e-9,8.85e-8,GB
2023-11-07T05:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,$0.00 per GB - Canada (Central) data transfer from Asia Pacific (Sydney),Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ca-central-1,Storage,AmazonS3,123412340534,,,,,,,,2.6058e-6,GB,,BRH3VxxxxxxHWK23,BRH3VSJJJJCHWxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.6058e-6,GB
2023-11-07T05:00:00.000+0000,2023-11-07T06:00:00.000+0000,Recurring,0.0 per free event recorded in Asia Pacific (Sydney) region,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0,USD,0.0,ap-southeast-2,Management and Governance,AWSCloudTrail,123412340534,,,,,,,,2.0,Events,,BS9C9xxxxxxNS88T,BS9C925B6DRNSxxx.xxxxxxxxxx.xxx6EN2CT7,0.0,0.0,2.0,Events
2023-11-01T06:00:00.000+0000,2023-11-01T07:00:00.000+0000,Recurring,$0.0036 per GB/month prorated for Glacier Early Delete,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0000285246,USD,0.0000285246,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,0.0079235025,GB-Mo,,BTQX8xxxxxxX5RHV,BTQX86HATRPX5xxx.xxxxxxxxxx.xxx6EN2CT7,0.0036,0.000028524609,0.0079235025,GB-Mo
2023-11-03T05:00:00.000+0000,2023-11-03T09:00:00.000+0000,Recurring,$0.0036 per GB/month prorated for Glacier Early Delete,Usage,2023-11-01T00:00:00.000+0000,2023-12-01T00:00:00.000+0000,AWS,"Amazon Web Services Canada, Inc.","Amazon Web Services Canada, Inc.",123412340534,0.0112297686,USD,0.0112297686,us-west-2,Storage,AmazonS3,123412340534,,,,,,,,3.1193801781,GB-Mo,,BTQX8xxxxxxX5RHV,BTQX86HATRPX5xxx.xxxxxxxxxx.xxx6EN2CT7,0.0036,0.01122976864116,3.1193801781,GB-Mo
